"Nombre","Referencia interna","Código de barras","Categoría de producto","Coste","Precio de venta","Unidad SAT"
"EMPAQUE PLANO 3/4 #120 C/100 EM120 KAVE PLASTICOS","EM120","","ABRAMEX","42.25","60.0","Pieza"
"EMPAQUE PLANO 5/8 #103 C/100","E103","","ABRAMEX","40.71","60.0","Pieza"
"EMPAQUE PLANO 5/8 pieza","E-103","","ABRAMEX","0.0","2.0","Pieza"
"EMPAQUE REGADERA #128 C/50","8173","","ABRAMEX","41.300000000000004","60.0","Pieza"
"EMPAQUE TRANSPARENTE FREGADOR 1-1/2 BOLSA 50 PZS ANBEC","EMPT706","7506069044205","ANBEC","0.0","98.0","Pieza"
"EMPAQUE TRANSPARENTE LAVABO 1-1/4 BOLSA 50 PZS ANBEC","EMPT707","7506069044212","ANBEC","0.0","94.0","Pieza"
"EMPAQUES DE AGUJA Y ARANDELAS (Repuesto para PGP/PIV)","PBPEA","","BYP","76.42","111.0","Pieza"
"EMPAQUES DE AGUJA Y ARANDELAS (Repuesto para PPG)","PBAEA","","BYP","61.71","88.16","Pieza"
"EMPAQUES DE AGUJA Y ARANDELAS (Repuesto para PVP)","PBMEA","","BYP","59.800000000000004","85.43","Pieza"
"EMPAQUES PARA AGUJA DE PISTOLAS DE SUCCION (Repuesto para PSB/PSM)","PEA","","BYP","48.07","70.0","Pieza"
"EMPLAYE 45 X 200","MGEMPLAYE45200","","All","125.0","185.0","Pieza"
"EMPLAYE 5"" CAL. 60 PIES 1200 ROLLO","","","All","30.0","60.0","Pieza"
"EMPOTRADO LED 6500K BLANCO YDMLED-1508","YDMLED-1508","","All","248.58","348.0","Pieza"
"EMPOTRADO LED REDONDO BCO 430 6500K 100-240V","","","TAMEX","98.64","138.0","Pieza"
"EMPOTRADO LED REDONDO BCO 430 6500K 100-240V","241-12YDLED430MV65","","TAMEX","80.59","115.0","Pieza"
"ENCENDEDOR MULTIUSOS CORTO ANBEC","EC1046","7506069049040","ANBEC","0.0","33.0","Pieza"
"ENCENDEDOR PIEDRA AUTOGENA ANBEC","ENCPA","7506069011344","ANBEC","0.0","49.0","Pieza"
"ENGARZADORA MANUAL 1AWG-250 KCMIL KO9 SYNCRO GREENLEE","GL-K09-SYNCRO","","GREENLEE","13023.66","16280.0","Pieza"
"ENGRAPADORA MANUAL METALICA 4 EN 1  114302 SURTEK","114302","660731143027","SURTEK","412.96000000000004","580.0","Pieza"
"ENGRAPADORA MANUAL TIPO PISTOLA 4-10MM  143411 FOY","143411","660731434118","FOY","163.0","236.0","Pieza"
"ENGRAPADORA MANUAL TIPO PISTOLA 4-8MM  114300 SURTEK","114300","660731143003","SURTEK","186.41","262.0","Pieza"
"ENGRAPADORA METALICA 5/32""  114301 SURTEK","114301","660731143010","SURTEK","273.76","383.0","Pieza"
"ENGRAPADORA NEUMATICA CAL 16 7/16"" X 2"" EN650A SURTEK","EN650A","660731525137","SURTEK","2251.0","3264.0","Pieza"
"ENGRAPADORA NEUMATICA CAL 22 GRAPA DE HASTA 5/8 EN616 SURTEK","EN616","660731523423","SURTEK","641.0","929.0","Pieza"
"ENGRAPADORA USO RUDO T-50 1/4- 9/16 TRUEPOWER","TPEUR592","7506069042591","ANBEC","0.0","361.0","Pieza"
"ENVASE 1LT DOSIFICADOR PUSH","MGPUSHDOS","","All","17.0","24.0","Pieza"
"ENVASE PLASTICO/PET 1 LT. TAPA ROSCA REDURO","8062","","ABRAMEX","8.15","12.0","Pieza"
"ENVASE PLASTICO/PET 1/2 LT. TAPA ROSCA REDURO","5504","","ABRAMEX","5.64","8.0","Pieza"
"EPOXICO 3K BLANCO 04/NEGRO L","","214470104","MASTER COAT","910.0","1137.5","Pieza"
"EPOXICO 3K BLANCO/NEGRO 19 L","","214470119","MASTER COAT","3900.0","4875.0","Pieza"
"EPOXICO 3K IGUALACION 19 L","","214474919","MASTER COAT","3900.0","4875.0","Pieza"
"EPOXY 100 ACABADO KIT 16L","","215564919","MASTER COAT","4448.0","5560.0","Pieza"
"EPOXY 100 ACABADO KIT 4L","","215564904","MASTER COAT","1158.0","1447.5","Pieza"
"EPOXY 100 MORTERO KIT 16KG","","215544419","MASTER COAT","1458.0","1822.5","Pieza"
"EPOXY 100 MORTERO KIT 4KG","","215544404","MASTER COAT","380.0","475.0","Pieza"
"EPOXY 100 PRIMARIO KIT 1L","","215554901","MASTER COAT","270.0","337.5","Pieza"
"EPOXY 100 PRIMARIO KIT 4L","","215554904","MASTER COAT","1036.0","1295.0","Pieza"
"EQUIPO HIDRO MEMB EAJ050-130VEVERTICAL GARANTIA C/PROD INST","","","All","10938.0","14219.0","Pieza"
"EQUIPO HIDRO MEMB EAJ100-170VE VERTICAL GARANTIA C/PROD INST","","","LIMSA","0.0","24124.0","Pieza"
"EQUIPO HIDRONEUMATICO BOMBA 1 HP TIPO JET EMBOBINADO COBRE 50 LTS TRUEPOWER","TPEH691","7506069043970","ANBEC","0.0","5631.0","Pieza"
"EQUIPO HIDRONEUMATICO BOMBA 1-1/2 HP TIPO JET EMBOBINADO COBRE 80 LTS TRUEPOWER","TPEH692","7506069043987","ANBEC","0.0","7798.0","Pieza"
"EQUIPO HIDRONEUMATICO BOMBA 1/2 HP PERIFERICA EMBOBINADO ALUMINIO 24 LTS TRUEPOWER","TPEH687","7506069043932","ANBEC","0.0","2632.0","Pieza"
"EQUIPO HIDRONEUMATICO BOMBA 1/2 HP TIPO JET EMBOBINADO COBRE 24 LTS TRUEPOWER","TPEH689","7506069043956","ANBEC","0.0","3917.0","Pieza"
"EQUIPO HIDRONEUMATICO BOMBA 3/4 HP PERIFERICA EMBOBINADO ALUMINIO 36 LTS TRUEPOWER","TPEH688","7506069043949","ANBEC","0.0","3917.0","Pieza"
"EQUIPO HIDRONEUMATICO BOMBA 3/4 HP TIPO JET EMBOBINADO COBRE 36 LTS TRUEPOWER","TPEH690","7506069043693","ANBEC","0.0","4647.0","Pieza"
"EQUIPO PARA PINTAR AIRLESS PINTOR PROFESIONAL 3000 PSI","PEQA","","BYP","13345.14","19064.48","Pieza"
"EQUIPO PARA PINTAR USO DOMESTICO 3000 PSI (DISPONIBLE EN JUNIO)","PEQA01","","BYP","6935.66","9908.08","Pieza"
"ESCAL. CONVERT. 13ESC TIPO III CTEC-6 1.90MTS ESCALUMEX","3209","750165838261","ABRAMEX","1793.0900000000001","2600.0","Pieza"
"ESCAL. CONVERT. 13ESC. TIPO II CTE-6 ESCALUMEX","15523","","ABRAMEX","2243.39","3253.0","Pieza"
"ESCAL. CONVERT. 14ESC TIPO III CTEC-7  ESCALUMEX","6652","","ABRAMEX","2045.5900000000001","2966.0","Pieza"
"ESCAL. EXTENS. 16ESC. TIPO II FIBRA VID. FED-16 ESCALUMEX","5995","750165838864","ABRAMEX","2644.77","3835.0","Pieza"
"ESCAL. EXTENS. 20ESC. TIPO II FIBRA VID. FED-20 ESCALUMEX","3188","750165838865","ABRAMEX","3366.8","4882.0","Pieza"
"ESCAL. EXTENS. 20ESC. TIPO III PROF. XD-20 ESCALUMEX","6611","","ABRAMEX","2824.9700000000003","4096.0","Pieza"
"ESCAL. EXTENS. 24ESC. TIPO IA FIBRA VID. FER-24 ESCALUMEX 122424","3189","750165838842","ABRAMEX","5183.88","7517.0","Pieza"
"ESCAL. EXTENS. 24ESC. TIPO III  EXL-24 ESCALUMEX (112324)","68","750165838949","ABRAMEX","2941.64","4265.0","Pieza"
"ESCAL. EXTENS. 28ESC. TIPO II ES-28 ESCALUMEX","73","750165838726","ABRAMEX","4556.31","6607.0","Pieza"
"ESCAL. EXTENS. 28ESC. TIPO II FIBRA VID. FED-28 ESCALUMEX","6651","","ABRAMEX","4509.87","6539.0","Pieza"
"ESCAL. EXTENS. 32ESC. TIPO II PROF. ES-32 ESCALUMEX 112232","3187","750165838730","ABRAMEX","5247.67","7609.0","Pieza"
"ESCAL. EXTENS. 36ESC. TIPO II ES-36 ESCALUMEX","74","750165838734","ABRAMEX","5857.47","8493.0","Pieza"
"ESCAL. MULTIPOSICION 12ESC. TIPO II MEC-12 ESCALUMEX","3190","750165838940","ABRAMEX","1904.46","2761.47","Pieza"
"ESCAL. MULTIPOSICION 8ESC. TIPO II MEC-8 ESCALUMEX","15722","","ABRAMEX","1774.01","2572.0","Pieza"
"ESCAL. RECTA 10ESC. TIPO III SENCILLA SD-10 ESCALUMEX","69","750165838446","ABRAMEX","1389.0","1950.0","Pieza"
"ESCAL. RECTA 14ESC. TIPO II SENCILLA RS-14 ESCALUMEX","15524","","ABRAMEX","1922.73","2788.0","Pieza"
"ESCAL. RECTA 8ESC. TIPO III SENCILLA SD-8 ESCALUMEX","3169","750165838445","ABRAMEX","1016.6","1474.0","Pieza"
"ESCAL. RECTA-TIJERA 12ESC. TIPO II SENCILLA 3.64MT ERT-12 ESCALUMEX","6649","","ABRAMEX","1588.46","2303.0","Pieza"
"ESCAL. RECTA-TIJERA 8ESC. TIPO II SENCILLA ERT-8 ESCALUMEX","5983","750165838706","ABRAMEX","1732.23","2512.0","Pieza"
"ESCAL. TABURETE PLEGABLE TIPO III .61MT HOL-2 ESCALUMEX","6564","","ABRAMEX","525.35","762.0","Pieza"
"ESCAL. TIJERA 1ESC. TIPO III PLATAFORMA EPT-2 ESCALUMEX","65","","ABRAMEX","828.27","1201.0","Pieza"
"ESCAL. TIJERA 2ESC. TIPO II DOBLE LADO TD-3 ESCALUMEX 41204","3181","750165838303","ABRAMEX","1025.3600000000001","1487.0","Pieza"
"ESCAL. TIJERA 2ESC. TIPO II TAPA ABS TSP-3 ESCALUMEX 706785","3197","750165838203","ABRAMEX","633.97","919.0","Pieza"
"ESCAL. TIJERA 2ESC. TIPO III PLATAFORMA EPT-3 ESCALUMEX","66","","ABRAMEX","1098.25","1592.0","Pieza"
"ESCAL. TIJERA 3ESC. TIPO III TAPA ALUM. STA-4 III ESCALUMEX","7327","750165838218","ABRAMEX","723.54","1049.0","Pieza"
"ESCAL. TIJERA 4ESC. TIPO II FIBRA VID. FTS-5 ESCALUMEX","3184","750165838817","ABRAMEX","1336.8","1938.0","Pieza"
"ESCAL. TIJERA 4ESC. TIPO II TAPA ABS C/BAND. TSP-5 ESCALUMEX","3199","750165838205","ABRAMEX","1029.16","1492.0","Pieza"
"ESCAL. TIJERA 4ESC. TIPO III TAPA ABS STL-5 ESCALUMEX","3192","","ABRAMEX","848.3000000000001","1230.0","Pieza"
"ESCAL. TIJERA 4ESC. TIPO III TAPA ALUM. STA-5 ESCALUMEX 411304","3195","750165838219","ABRAMEX","811.9200000000001","1177.0","Pieza"
